173,2,4,1,1,2,4,0,1,0
174,3,3,1,1,3,4,0,1,0
175,3,2,1,1,3,2,0,1,0
176,2,4,1,0,3,4,0,1,0
177,4,4,0,1,1,3,0,1,0
178,2,4,1,0,1,4,0,1,0
179,2,4,1,0,2,4,0,1,0
180,2,1,1,0,2,4,0,1,1
181,4,4,1,0,1,4,0,1,0
182,2,4,1,1,2,2,0,1,0
183,1,3,1,1,3,3,0,1,1
184,2,1,1,0,4,3,0,1,0
185,3,4,1,0,2,2,0,1,0
186,2,3,1,1,3,4,0,1,0
187,2,4,1,1,3,2,0,1,0
188,2,3,1,1,3,1,1,1,0
189,3,3,1,1,3,2,0,1,0
190,3,2,1,1,3,2,0,1,0
191,1,2,1,1,4,1,0,1,0
192,3,4,1,0,3,2,0,1,0
193,1,1,1,1,4,1,1,1,1
194,3,3,1,1,3,3,0,1,0
195,3,4,1,0,3,1,0,1,0
196,1,2,1,1,3,3,1,1,0
197,2,2,1,0,3,1,0,1,0
198,3,4,1,1,2,4,0,1,0
199,1,1,1,1,2,2,0,1,0
200,2,4,1,1,3,3,0,1,0
201,1,4,0,1,2,2,1,1,1
202,2,4,1,1,3,3,0,1,0
203,2,4,1,0,2,4,0,1,0
204,2,3,1,1,3,3,0,1,0
205,3,4,1,1,1,2,0,1,0
206,2,3,1,1,3,1,0,1,0
207,2,4,1,1,3,1,0,1,0
208,3,4,1,0,2,3,0,1,0
209,4,4,1,1,1,4,0,1,0
210,2,3,1,0,3,2,0,1,0
211,3,3,0,1,3,4,0,1,0
212,1,2,1,0,3,3,0,1,0
213,3,4,1,1,3,2,0,1,0
214,1,3,1,1,3,2,0,1,0
215,1,3,1,1,3,1,0,1,0
216,3,4,1,0,2,2,0,1,0
217,3,2,1,1,3,3,0,1,0
218,3,2,1,0,2,3,1,1,0
219,3,2,1,1,2,2,1,1,0
220,3,3,1,0,2,3,0,1,0
221,2,3,1,1,3,3,0,1,0
222,3,4,1,1,3,3,0,1,0
223,1,2,1,1,2,2,1,1,0
224,1,2,1,1,2,4,0,1,0
225,4,4,1,1,1,4,0,1,0
226,4,4,1,0,1,3,0,1,0
227,3,3,1,1,1,4,0,1,0
228,1,3,1,1,2,3,1,1,0
229,1,4,1,1,3,3,0,1,0
230,3,4,1,1,3,2,0,1,0
231,1,3,1,1,3,4,1,1,0
232,2,4,1,1,1,3,0,1,0
233,3,4,1,0,3,1,0,1,0
234,2,3,1,1,2,4,0,1,0
235,1,1,1,0,3,1,1,1,0
236,2,3,1,0,3,4,0,1,0
237,2,3,1,0,3,2,0,1,0
238,4,4,1,1,3,3,0,1,0
239,3,3,1,1,3,3,0,1,0
240,3,3,1,1,2,3,0,1,0
241,3,4,1,1,2,3,0,1,0
242,3,3,1,1,2,2,0,1,0
243,1,4,1,1,3,3,0,1,0
244,4,4,1,1,1,3,0,1,0
245,3,4,1,1,1,4,0,1,0
246,4,4,0,1,1,4,0,1,0
247,4,4,1,0,1,3,0,1,0
248,4,4,1,1,1,4,0,1,0
249,4,4,1,1,1,2,0,1,0
250,3,2,1,0,2,2,1,1,1
251,4,4,0,1,1,2,0,1,0
252,4,4,1,1,3,3,0,1,0
253,3,3,1,1,3,2,0,1,0
254,4,4,1,0,1,4,0,1,0
255,1,3,1,1,3,3,1,1,0
256,4,4,1,1,3,3,0,1,0
257,3,4,0,1,2,4,0,1,0
258,1,2,1,1,3,4,0,1,0
259,2,2,1,0,3,2,0,1,0
260,3,3,0,1,3,4,0,1,0
261,1,2,1,0,3,2,0,1,0
262,1,3,1,0,3,2,0,1,0
263,3,3,1,0,2,4,0,1,0
264,3,3,1,1,2,2,0,1,0
265,2,4,1,1,3,2,0,1,0
266,4,4,1,1,1,3,0,1,0
267,3,4,1,1,2,4,0,1,0
268,3,4,1,0,3,2,0,1,1
269,3,3,1,1,3,1,0,1,0
270,1,1,1,0,3,1,0,1,0
271,4,4,1,1,1,4,0,1,0
272,3,4,1,1,3,4,0,1,0
273,3,4,1,1,2,1,0,1,0
274,2,4,0,1,2,3,0,1,0
275,3,4,1,0,2,3,0,1,0
276,3,4,0,1,2,3,0,1,0
277,2,1,0,1,2,4,0,1,0
278,2,3,1,1,2,4,0,1,0
279,3,4,1,1,3,4,0,1,0
280,4,4,1,1,2,4,0,1,0
281,2,3,1,0,3,3,0,1,0
282,2,4,1,1,3,1,0,1,0
283,4,4,1,1,1,4,0,1,0
284,3,3,1,1,3,4,0,1,0
285,2,4,1,0,4,4,1,1,0
286,4,4,0,1,2,4,0,1,0
287,4,4,1,0,1,4,0,1,0
288,2,4,1,1,3,3,0,1,0
289,2,1,1,1,3,2,0,1,0
290,1,3,1,1,2,2,1,1,0
291,4,4,1,1,2,2,0,1,0
292,4,4,1,1,1,4,0,1,0
293,1,2,1,1,2,4,0,1,0
294,4,4,1,1,3,4,0,1,0
295,4,4,1,1,1,3,0,1,0
296,3,4,1,1,1,4,0,1,0
297,3,4,1,1,1,4,0,1,0
298,4,4,1,1,1,4,0,1,0
299,4,4,0,1,1,4,0,1,0
300,4,4,1,1,1,4,0,1,0
301,1,2,1,1,2,4,0,1,0
302,4,2,1,0,2,2,0,1,0
303,3,3,1,1,3,4,0,1,0
304,2,4,1,1,3,4,0,1,0
305,4,4,1,0,2,4,0,1,0
306,4,4,1,0,3,3,0,1,0
307,1,2,1,1,2,4,0,1,0
308,3,4,1,1,1,4,0,1,0
309,3,3,1,1,2,2,0,1,0
310,3,4,1,1,2,3,0,1,0
311,3,4,1,1,2,3,0,1,0
312,3,3,1,0,2,4,0,1,0
313,1,4,1,0,3,3,1,1,0
314,4,4,1,1,3,4,0,1,0
315,2,2,0,0,3,3,0,1,0
316,2,3,0,0,2,4,0,1,0
317,1,4,1,0,2,3,0,1,0
318,3,3,1,0,3,4,0,1,0
319,3,4,1,1,3,3,0,1,0
320,2,3,0,1,2,4,0,1,0
321,4,4,0,1,3,4,0,1,0
322,1,1,1,0,3,4,0,1,0
323,3,4,0,1,1,4,0,1,0
324,1,3,1,0,3,4,1,1,0
325,4,4,0,1,1,3,0,1,0
326,4,4,0,1,2,3,0,1,0
327,1,3,1,1,3,3,1,1,0
328,4,4,0,1,3,4,0,1,0
329,4,4,1,1,3,4,0,1,0
330,3,4,0,1,3,4,0,1,0
331,3,4,0,1,2,4,0,1,0
332,1,2,1,0,4,4,0,1,0
333,1,2,1,0,3,4,0,1,0
334,4,4,0,1,1,4,0,1,0
335,4,4,0,1,3,4,0,1,0
336,2,2,1,1,2,2,1,1,0
337,4,3,0,0,3,3,0,1,0
338,4,4,1,0,2,4,0,1,0
339,4,4,1,0,2,4,0,1,0
340,3,4,1,1,2,1,0,1,0
341,2,3,1,0,3,2,0,1,0
342,3,3,1,1,4,3,0,1,0
343,4,4,0,1,2,4,0,1,0
344,3,4,0,1,3,4,0,1,0
345,4,4,1,1,3,3,0,1,0
346,4,4,0,1,2,4,0,1,0
347,4,4,0,0,3,4,0,1,0
348,1,2,1,1,3,2,1,1,0
349,2,2,1,1,3,3,0,1,0
350,3,3,1,1,3,1,0,1,0
351,2,2,1,1,3,1,0,1,0
352,1,2,1,1,3,1,1,1,0
353,2,2,1,1,3,1,1,1,0
354,2,2,1,1,2,1,0,1,0
355,2,3,1,1,3,2,0,1,0
356,2,2,1,0,3,2,1,1,0
357,2,4,1,1,1,4,0,1,0
358,2,4,1,1,3,4,0,1,0
359,2,3,1,1,1,2,0,1,0
360,2,3,1,1,2,4,0,1,0
361,3,4,1,1,3,1,0,1,0
362,3,3,1,1,2,4,0,1,0
363,1,3,1,1,3,4,0,1,0
364,2,3,1,0,2,4,0,1,0
365,3,2,1,1,2,2,0,1,0
366,2,3,1,1,3,4,0,1,0
367,3,3,1,0,2,4,0,1,0
368,4,4,1,1,2,3,0,1,0
369,2,3,1,0,3,3,0,1,0
370,3,3,1,1,3,3,0,1,0
371,3,3,1,1,1,4,0,1,0
372,2,3,1,1,2,3,0,1,0
373,2,3,1,1,3,2,0,1,0
374,3,4,1,1,1,4,0,1,0
375,1,3,1,1,3,3,1,1,0
376,3,3,1,1,2,2,0,1,0
377,3,3,1,1,2,2,1,1,0
378,2,4,1,1,2,3,0,1,0
379,2,3,1,1,2,3,0,1,0
380,1,2,1,1,3,3,1,1,0
381,3,3,1,1,2,2,0,1,0
382,2,4,0,1,2,2,0,1,0
383,2,3,0,0,3,3,0,1,0
384,2,3,1,0,2,1,0,1,0
385,2,4,1,1,3,3,0,1,0
386,4,4,1,0,1,4,0,1,0
387,4,4,1,0,1,4,1,1,0
388,4,4,0,1,3,4,0,1,0
389,2,4,1,0,3,4,0,1,0
390,2,3,1,1,3,4,0,1,0
391,4,4,1,0,3,3,0,1,0
392,4,4,1,1,3,4,0,1,0
393,1,4,1,1,1,4,0,1,0
394,3,3,1,1,3,4,0,1,0
395,4,4,1,0,2,4,0,1,0
396,4,4,0,1,1,4,0,1,0
397,1,3,1,1,2,4,0,1,0
398,1,1,1,0,2,2,1,1,0
399,2,2,1,1,2,2,0,1,0
400,1,2,1,1,2,1,1,1,0
401,1,2,1,1,3,1,1,1,0
402,3,4,1,1,1,4,0,1,0
403,2,2,1,1,2,2,0,1,0
404,1,2,1,1,3,4,1,1,0
405,3,4,1,0,1,3,0,1,0
406,3,3,1,1,3,3,0,1,0
407,2,2,1,1,2,4,0,1,0
408,3,3,1,1,2,4,0,1,0
409,3,3,1,0,2,2,0,1,0
410,3,3,1,1,2,4,0,1,0
411,2,3,1,0,2,4,0,1,0
412,2,4,1,1,3,4,0,1,0
413,1,1,1,1,3,4,0,1,0
414,2,2,1,1,3,1,0,1,0
415,2,3,1,1,3,4,0,1,0
416,3,3,1,1,3,4,0,2,0
417,4,3,1,1,1,4,0,2,0
418,4,4,1,1,1,4,0,2,0
419,4,4,1,0,1,4,0,2,0
420,3,3,1,0,1,3,0,2,0
421,3,4,1,1,1,3,0,2,0
422,2,4,1,1,3,3,0,2,0
423,4,4,1,1,1,4,0,2,0
424,2,4,1,1,3,4,0,2,0
425,2,3,1,1,3,4,0,2,0
426,4,4,0,0,1,4,0,2,0
427,4,4,1,1,1,4,0,2,0
428,1,1,1,1,3,4,0,2,0
429,2,4,1,1,3,4,0,2,0
430,4,4,0,0,1,2,0,2,0
431,4,4,1,1,1,2,0,2,0
432,3,4,1,1,3,4,0,2,0
433,3,4,1,1,2,3,0,2,0
434,4,4,1,0,3,3,0,2,0
435,3,4,1,1,3,2,0,2,0
436,4,4,1,1,1,4,0,2,0
437,2,1,1,0,3,3,0,2,0
438,2,2,1,1,2,3,0,2,0
439,2,3,1,1,3,3,0,2,0
440,2,4,1,0,3,4,0,2,0
441,4,4,1,1,2,4,0,2,0
442,4,3,1,0,2,4,0,2,0
443,4,4,1,0,1,4,0,2,0
444,4,4,0,0,1,4,0,2,0
445,4,4,1,1,1,4,0,2,1
446,2,2,1,0,3,4,0,2,0
447,4,4,1,1,1,4,0,2,0
448,4,4,0,0,1,4,0,2,0
449,4,4,0,1,1,3,0,2,0
450,3,4,1,1,2,4,0,2,0
451,4,4,1,1,3,4,0,2,0
452,2,4,1,1,1,3,0,2,0
453,3,3,1,1,3,1,0,2,0
454,4,4,1,1,1,4,0,2,0
455,4,4,1,1,2,4,0,2,0
456,3,3,1,0,3,4,0,2,0
457,4,4,1,1,1,4,0,2,0
458,4,4,1,1,1,4,0,2,0
459,4,4,1,1,1,4,0,2,0
460,4,4,0,1,1,4,0,2,0
461,4,4,1,0,1,4,0,2,0
462,4,4,1,1,1,4,0,2,0
463,4,4,1,1,1,4,0,2,0
464,4,4,1,1,1,4,0,2,0
465,4,4,0,1,1,4,0,2,0
466,4,4,1,1,1,4,0,2,0
467,3,3,0,0,2,4,0,2,0
468,4,3,1,1,1,4,0,2,0
469,1,4,1,0,4,2,1,2,0
470,2,4,1,1,1,4,0,2,0
471,4,4,0,0,4,4,0,2,0
472,2,3,1,1,3,3,0,2,0
473,4,4,1,1,3,3,0,2,0
474,4,4,0,0,1,4,0,2,0
475,4,4,1,1,1,4,0,2,0
476,4,4,1,1,1,4,0,2,0
477,4,4,0,1,1,3,0,2,0
478,4,4,1,1,1,4,0,2,0
479,4,4,1,1,1,3,0,2,0
480,4,4,1,0,2,3,0,2,0
481,4,4,1,1,2,3,0,2,0
482,1,3,1,0,2,3,1,2,0
483,4,4,1,1,3,2,0,2,0
484,3,4,0,1,1,3,0,2,0
485,3,3,1,0,3,3,0,2,0
486,3,4,1,0,2,3,0,2,1
487,4,4,1,0,3,3,0,2,0
488,4,4,1,1,1,3,0,2,0
489,3,3,1,1,3,2,0,2,0
490,3,4,1,1,3,4,0,2,0
491,4,3,1,1,3,3,0,2,0
492,4,4,0,0,1,4,0,2,0
493,4,4,1,1,1,4,0,2,0
494,4,4,1,1,2,4,0,2,0
495,4,4,1,1,2,4,0,2,0
496,4,4,0,1,1,4,0,2,0
497,4,4,1,1,1,4,0,2,0
498,4,4,0,1,2,4,0,2,0
499,4,4,1,0,1,4,0,2,0
500,4,4,1,0,2,4,0,2,0
501,2,1,1,1,2,1,0,2,0
502,4,4,1,0,1,3,0,2,0
503,2,3,1,1,3,4,0,2,0
504,3,3,1,1,1,2,0,2,0
505,2,3,1,1,1,2,0,2,0
506,4,4,1,1,1,4,0,2,0
507,4,4,1,1,1,2,0,2,0
508,3,4,1,0,1,3,1,2,0
509,4,4,0,1,3,3,0,2,0
510,4,4,1,0,1,3,0,2,0
511,4,4,1,1,1,4,0,2,0
512,3,3,1,0,3,4,0,2,0
513,4,4,1,0,1,4,0,2,0
514,4,4,1,0,2,4,0,2,0
515,4,4,1,0,1,4,0,2,0
516,4,1,1,1,3,3,0,2,0
517,4,4,0,1,2,4,0,2,0
518,4,4,1,1,3,4,0,2,0
519,3,4,0,1,3,3,0,2,0
520,2,4,1,1,2,3,0,2,1
521,3,3,1,1,2,3,0,2,0
522,4,4,1,1,1,3,0,2,0
523,3,1,1,1,3,1,0,2,0
524,3,3,1,1,3,2,0,2,0
525,4,4,1,1,3,4,0,2,0
526,3,4,1,1,4,4,0,2,0
527,2,3,1,0,2,1,0,2,0
528,3,3,1,1,3,4,0,2,0
529,4,4,1,0,1,3,0,2,0
530,2,2,1,1,2,4,0,2,0
531,3,2,1,1,3,2,0,2,0
532,3,3,1,1,2,3,0,2,0
533,4,4,1,0,1,4,0,2,0
534,3,4,1,0,2,4,0,2,0
535,4,4,1,1,3,2,0,2,0
536,2,4,1,1,3,3,0,2,0
537,4,4,1,0,1,3,0,2,0
538,4,4,1,1,3,4,0,2,0
539,3,4,1,1,1,3,0,2,0
540,4,4,1,1,1,4,0,2,0
541,3,3,1,0,3,4,0,2,0
542,4,4,1,0,1,3,0,2,0
543,3,4,1,1,2,2,0,2,0
544,4,4,0,1,3,3,0,2,0
545,4,4,1,1,3,3,0,2,0
546,4,4,1,1,2,4,0,2,0
547,4,4,1,1,1,4,0,2,0
548,4,4,0,1,1,3,0,2,0
549,4,4,1,1,1,4,0,2,0
550,3,4,1,1,1,3,0,2,0
551,4,4,1,0,1,4,0,2,0
552,4,4,1,1,3,3,0,2,0
553,4,4,1,0,3,3,0,2,0
554,4,4,1,0,1,4,0,2,0
555,4,4,1,1,1,3,0,2,0
556,2,2,1,1,3,2,0,2,0
557,3,3,1,0,3,3,0,2,0
558,3,4,1,1,1,4,0,2,0
559,4,4,1,1,3,4,0,2,0
560,4,3,1,0,3,2,0,2,0
561,4,4,1,0,1,4,0,2,0
562,3,3,1,1,1,4,0,2,1
563,3,3,1,1,1,4,0,2,0
564,3,4,1,1,3,2,1,2,0
565,1,1,1,1,3,3,0,2,1
566,4,4,1,1,1,3,0,2,0
567,4,4,0,0,1,4,0,2,0
568,3,4,0,1,2,3,0,2,0
569,3,3,1,1,2,4,0,2,0
570,4,4,0,0,1,4,0,2,0
571,4,4,0,1,2,4,0,2,0
572,4,4,1,1,2,1,0,2,0
573,3,4,0,0,2,4,0,2,0
574,2,3,1,0,4,4,0,2,0
575,4,4,0,0,2,4,0,2,0
576,4,4,0,0,2,4,0,2,0
577,4,4,0,0,2,4,0,2,0
578,4,4,0,1,1,4,0,2,0
579,4,4,1,1,2,3,0,2,0
580,4,4,1,0,1,3,0,2,0
581,4,4,1,1,1,4,0,2,0
582,4,4,0,1,1,4,0,2,0
583,4,4,1,1,1,3,0,2,0
584,4,4,1,1,1,4,0,2,0
585,4,4,1,0,1,4,0,2,0
586,4,4,1,1,1,4,0,2,0
587,4,4,1,1,1,4,0,2,0
588,4,3,1,1,2,4,0,2,0
589,4,4,1,1,3,4,0,2,0
590,4,4,1,1,1,4,0,2,0
591,4,4,1,1,2,4,0,2,0
592,3,4,1,1,2,2,0,2,0
593,3,4,1,1,1,2,0,2,0
594,4,4,1,0,1,3,0,2,0
595,4,4,1,1,1,4,0,2,0
596,4,4,1,1,1,4,0,2,0
597,4,4,1,1,1,3,0,2,0
598,4,4,1,1,1,4,0,2,0
599,4,4,1,1,2,4,0,2,0
600,2,4,0,0,3,4,1,2,0
601,4,2,0,1,1,3,0,2,0
602,4,4,0,1,3,4,0,2,0
603,4,4,0,1,2,4,0,2,0
604,4,4,0,1,1,4,0,2,0
605,3,4,0,1,3,4,0,2,0
606,4,4,0,1,2,4,0,2,0
607,3,4,0,0,3,4,0,2,0
608,3,4,0,1,2,4,0,2,0
609,4,4,0,1,2,4,0,2,0
610,3,3,0,1,2,4,0,2,0
611,4,4,0,1,2,4,0,2,0
612,4,4,0,0,3,4,0,2,0
613,4,4,0,0,2,4,0,2,0
614,4,4,0,0,1,4,0,2,0
615,4,4,0,1,3,4,0,2,0
616,3,4,1,1,2,4,0,2,0
617,4,3,1,0,1,4,0,2,0
618,2,2,1,1,3,4,0,2,0
619,4,4,1,1,3,4,0,2,0
620,4,4,1,1,1,4,0,2,0
621,4,4,1,1,1,4,0,2,0
622,3,3,1,1,2,3,0,2,0
623,4,4,1,1,1,4,0,2,0
624,4,4,0,1,2,4,0,2,0
625,4,4,0,1,1,4,0,2,0
626,4,4,1,1,2,4,0,2,0
627,4,4,0,0,2,4,0,2,0
628,4,4,1,1,1,4,0,2,0
629,4,4,0,1,1,4,0,2,0
630,4,4,1,1,1,4,0,2,0
631,4,4,1,1,1,4,0,2,0
632,4,4,1,1,1,4,0,2,0
633,4,4,0,1,1,4,0,2,0
634,4,4,1,0,1,4,0,2,0
635,3,3,1,1,3,4,0,2,0
636,3,3,1,1,3,4,0,2,0
637,2,2,1,1,2,2,0,2,0
638,3,2,1,1,2,4,0,2,0
639,1,1,1,1,3,4,1,2,0
640,2,4,1,1,1,4,1,2,0
641,3,4,1,1,1,2,1,2,0
642,4,4,1,0,1,4,0,2,0
643,3,3,1,1,3,4,0,3,0
644,2,2,1,1,3,1,0,3,0
645,3,4,1,1,1,2,0,3,0
646,2,2,1,1,3,1,0,3,0
647,4,4,1,0,1,4,0,3,0
648,4,4,1,0,1,4,0,3,0
649,2,2,1,1,3,2,0,3,0
650,1,2,1,1,2,3,0,3,0
651,2,4,1,1,1,4,0,3,0
652,3,3,1,1,3,3,0,3,0
653,2,2,1,1,2,4,0,3,0
654,4,4,1,1,1,4,0,3,1
655,2,4,1,0,3,3,0,3,0
656,4,4,1,1,3,4,0,3,0
657,3,4,1,1,1,3,0,3,0
658,4,4,1,1,3,2,0,3,0
659,2,3,1,0,2,3,0,3,0
660,3,3,1,0,3,3,0,3,0
661,2,3,1,1,3,1,0,3,0
662,4,4,1,1,1,4,0,3,0
663,4,4,1,1,2,4,0,3,0
664,4,4,1,1,1,4,0,3,0
665,1,4,1,1,4,4,1,3,0
666,3,4,1,1,3,4,0,3,0
667,3,4,1,0,2,4,0,3,0
668,2,4,1,1,4,4,0,3,0
669,2,4,1,1,2,4,0,3,0
670,2,3,1,0,3,3,0,3,0
671,3,3,1,1,2,4,0,3,0
672,2,4,1,1,3,4,0,3,0
673,3,3,1,1,3,3,0,3,0
674,1,3,1,1,3,2,0,3,0
675,3,4,1,1,1,3,0,3,0
676,4,3,1,1,1,4,0,3,1
677,4,4,1,1,1,4,0,3,0
678,3,3,1,1,3,4,0,3,0
679,3,4,1,1,1,4,0,3,0
680,2,2,1,1,2,1,0,3,0
681,2,4,1,1,2,1,0,3,0
682,4,3,1,1,2,2,0,3,0
683,4,4,1,1,1,4,0,3,0
684,4,4,0,1,1,4,0,3,0
685,4,4,0,0,1,4,0,3,0
686,3,3,1,1,3,3,0,3,0
687,3,3,1,1,3,3,0,3,0
688,4,4,0,1,1,2,1,3,0
689,4,4,0,1,1,4,0,3,0
690,4,4,1,1,3,3,0,3,0
691,3,4,1,1,3,2,0,3,0
692,2,4,1,1,3,3,0,3,0
693,4,4,1,1,1,3,0,3,0
694,2,3,1,1,2,3,0,3,0
695,2,4,1,1,3,4,0,3,0
696,4,4,1,1,2,3,0,3,0
697,4,4,1,1,2,4,0,3,0
698,3,4,1,1,3,2,0,3,0
699,4,4,1,1,1,4,0,3,0
700,4,3,1,0,2,2,0,3,0
