clf,dataset_name,dataset_type,auc,n_estimators
RSIF,36_speech,numerical,0.3794,10
RSIF,36_speech,numerical,0.4133,10
RSIF,36_speech,numerical,0.569,10
RSIF,36_speech,numerical,0.4856,25
RSIF,36_speech,numerical,0.4701,25
RSIF,36_speech,numerical,0.3769,25
RSIF,36_speech,numerical,0.4175,25
RSIF,36_speech,numerical,0.3098,25
RSIF,36_speech,numerical,0.3565,25
RSIF,36_speech,numerical,0.4344,25
RSIF,36_speech,numerical,0.2862,25
RSIF,36_speech,numerical,0.4189,25
RSIF,36_speech,numerical,0.4816,25
RSIF,36_speech,numerical,0.4637,50
RSIF,36_speech,numerical,0.5133,50
RSIF,36_speech,numerical,0.4359,50
RSIF,36_speech,numerical,0.4398,50
RSIF,36_speech,numerical,0.3119,50
RSIF,36_speech,numerical,0.3548,50
RSIF,36_speech,numerical,0.4518,50
RSIF,36_speech,numerical,0.3297,50
RSIF,36_speech,numerical,0.4738,50
RSIF,36_speech,numerical,0.4371,50
RSIF,36_speech,numerical,0.4428,100
RSIF,36_speech,numerical,0.5166,100
RSIF,36_speech,numerical,0.4057,100
RSIF,36_speech,numerical,0.4032,100
RSIF,36_speech,numerical,0.3564,100
RSIF,36_speech,numerical,0.3181,100
RSIF,36_speech,numerical,0.4256,100
RSIF,36_speech,numerical,0.3216,100
RSIF,36_speech,numerical,0.459,100
RSIF,36_speech,numerical,0.455,100
RSIF,36_speech,numerical,0.4528,200
RSIF,36_speech,numerical,0.5059,200
RSIF,36_speech,numerical,0.4009,200
RSIF,36_speech,numerical,0.4084,200
RSIF,36_speech,numerical,0.3132,200
RSIF,36_speech,numerical,0.3437,200
RSIF,36_speech,numerical,0.4309,200
RSIF,36_speech,numerical,0.3335,200
RSIF,36_speech,numerical,0.4702,200
RSIF,36_speech,numerical,0.4669,200
RSIF,36_speech,numerical,0.4512,300
RSIF,36_speech,numerical,0.5129,300
RSIF,36_speech,numerical,0.3876,300
RSIF,36_speech,numerical,0.4197,300
RSIF,36_speech,numerical,0.3234,300
RSIF,36_speech,numerical,0.3513,300
RSIF,36_speech,numerical,0.4287,300
RSIF,36_speech,numerical,0.3109,300
RSIF,36_speech,numerical,0.4801,300
RSIF,36_speech,numerical,0.4695,300
RSIF,6_cardio,numerical,0.755,1
RSIF,6_cardio,numerical,0.7848,1
RSIF,6_cardio,numerical,0.6855,1
RSIF,6_cardio,numerical,0.8678,1
RSIF,6_cardio,numerical,0.7405,1
RSIF,6_cardio,numerical,0.9113,1
RSIF,6_cardio,numerical,0.8983,1
RSIF,6_cardio,numerical,0.8457,1
RSIF,6_cardio,numerical,0.7145,1
RSIF,6_cardio,numerical,0.7393,1
RSIF,6_cardio,numerical,0.8913,5
RSIF,6_cardio,numerical,0.8868,5
RSIF,6_cardio,numerical,0.7799,5
RSIF,6_cardio,numerical,0.8033,5
RSIF,6_cardio,numerical,0.8822,5
RSIF,6_cardio,numerical,0.8843,5
RSIF,6_cardio,numerical,0.9225,5
RSIF,6_cardio,numerical,0.9365,5
RSIF,6_cardio,numerical,0.8911,5
RSIF,6_cardio,numerical,0.931,5
RSIF,6_cardio,numerical,0.8967,10
RSIF,6_cardio,numerical,0.9308,10
RSIF,6_cardio,numerical,0.8625,10
RSIF,6_cardio,numerical,0.885,10
RSIF,6_cardio,numerical,0.8783,10
RSIF,6_cardio,numerical,0.9507,10
RSIF,6_cardio,numerical,0.9113,10
RSIF,6_cardio,numerical,0.9617,10
RSIF,6_cardio,numerical,0.9342,10
RSIF,6_cardio,numerical,0.8988,10
RSIF,6_cardio,numerical,0.9436,25
RSIF,6_cardio,numerical,0.9418,25
RSIF,6_cardio,numerical,0.9257,25
RSIF,6_cardio,numerical,0.9492,25
RSIF,6_cardio,numerical,0.9394,25
RSIF,6_cardio,numerical,0.9339,25
RSIF,6_cardio,numerical,0.9221,25
RSIF,6_cardio,numerical,0.9566,25
RSIF,6_cardio,numerical,0.9407,25
RSIF,6_cardio,numerical,0.8722,25
RSIF,6_cardio,numerical,0.9607,50
RSIF,6_cardio,numerical,0.9297,50
RSIF,6_cardio,numerical,0.936,50
RSIF,6_cardio,numerical,0.9551,50
RSIF,6_cardio,numerical,0.9472,50
RSIF,6_cardio,numerical,0.9303,50
RSIF,6_cardio,numerical,0.9175,50
RSIF,6_cardio,numerical,0.9563,50
RSIF,6_cardio,numerical,0.9176,50
RSIF,6_cardio,numerical,0.9175,50
RSIF,6_cardio,numerical,0.9581,100
RSIF,6_cardio,numerical,0.9419,100
RSIF,6_cardio,numerical,0.944,100
RSIF,6_cardio,numerical,0.9469,100
RSIF,6_cardio,numerical,0.9429,100
RSIF,6_cardio,numerical,0.9494,100
RSIF,6_cardio,numerical,0.9238,100
RSIF,6_cardio,numerical,0.9609,100
RSIF,6_cardio,numerical,0.923,100
RSIF,6_cardio,numerical,0.9349,100
RSIF,6_cardio,numerical,0.9589,200
RSIF,6_cardio,numerical,0.9394,200
RSIF,6_cardio,numerical,0.9342,200
RSIF,6_cardio,numerical,0.9481,200
RSIF,6_cardio,numerical,0.945,200
RSIF,6_cardio,numerical,0.9608,200
RSIF,6_cardio,numerical,0.928,200
RSIF,6_cardio,numerical,0.954,200
RSIF,6_cardio,numerical,0.9208,200
RSIF,6_cardio,numerical,0.9355,200
RSIF,6_cardio,numerical,0.9588,300
RSIF,6_cardio,numerical,0.9477,300
RSIF,6_cardio,numerical,0.9313,300
RSIF,6_cardio,numerical,0.9453,300
RSIF,6_cardio,numerical,0.9437,300
RSIF,6_cardio,numerical,0.964,300
RSIF,6_cardio,numerical,0.9343,300
RSIF,6_cardio,numerical,0.9482,300
RSIF,6_cardio,numerical,0.9235,300
RSIF,6_cardio,numerical,0.9392,300
RSIF,26_optdigits,numerical,0.5,1
RSIF,26_optdigits,numerical,0.5,1
RSIF,26_optdigits,numerical,0.7273,1
RSIF,26_optdigits,numerical,0.5,1
RSIF,26_optdigits,numerical,0.5,1
RSIF,26_optdigits,numerical,0.3998,1
RSIF,26_optdigits,numerical,0.5,1
RSIF,26_optdigits,numerical,0.2969,1
RSIF,26_optdigits,numerical,0.4952,1
RSIF,26_optdigits,numerical,0.5,1
RSIF,26_optdigits,numerical,0.2579,5
RSIF,26_optdigits,numerical,0.7477,5
RSIF,26_optdigits,numerical,0.582,5
RSIF,26_optdigits,numerical,0.5531,5
RSIF,26_optdigits,numerical,0.637,5
RSIF,26_optdigits,numerical,0.6794,5
RSIF,26_optdigits,numerical,0.4576,5
RSIF,26_optdigits,numerical,0.3554,5
RSIF,26_optdigits,numerical,0.5848,5
RSIF,26_optdigits,numerical,0.2915,5
RSIF,26_optdigits,numerical,0.3498,10
RSIF,26_optdigits,numerical,0.6302,10
RSIF,26_optdigits,numerical,0.4797,10
RSIF,26_optdigits,numerical,0.6298,10
RSIF,26_optdigits,numerical,0.567,10
RSIF,26_optdigits,numerical,0.6921,10
RSIF,26_optdigits,numerical,0.4388,10
RSIF,26_optdigits,numerical,0.3125,10
RSIF,26_optdigits,numerical,0.6727,10
RSIF,26_optdigits,numerical,0.4716,10
RSIF,26_optdigits,numerical,0.4554,25
RSIF,26_optdigits,numerical,0.5007,25
RSIF,26_optdigits,numerical,0.5725,25
RSIF,26_optdigits,numerical,0.7195,25
RSIF,26_optdigits,numerical,0.6639,25
RSIF,26_optdigits,numerical,0.6887,25
RSIF,26_optdigits,numerical,0.3677,25
RSIF,26_optdigits,numerical,0.4759,25
RSIF,26_optdigits,numerical,0.7376,25
RSIF,26_optdigits,numerical,0.5414,25
RSIF,26_optdigits,numerical,0.4898,50
RSIF,26_optdigits,numerical,0.4084,50
RSIF,26_optdigits,numerical,0.6355,50
RSIF,26_optdigits,numerical,0.7271,50
RSIF,26_optdigits,numerical,0.7411,50
RSIF,26_optdigits,numerical,0.6135,50
RSIF,26_optdigits,numerical,0.4884,50
RSIF,26_optdigits,numerical,0.5255,50
RSIF,26_optdigits,numerical,0.6744,50
RSIF,26_optdigits,numerical,0.5098,50
RSIF,26_optdigits,numerical,0.4896,100
RSIF,26_optdigits,numerical,0.4636,100
RSIF,26_optdigits,numerical,0.5791,100
RSIF,26_optdigits,numerical,0.6798,100
RSIF,26_optdigits,numerical,0.703,100
RSIF,26_optdigits,numerical,0.5572,100
RSIF,26_optdigits,numerical,0.5656,100
RSIF,26_optdigits,numerical,0.6481,100
RSIF,26_optdigits,numerical,0.624,100
RSIF,26_optdigits,numerical,0.5116,100
RSIF,26_optdigits,numerical,0.542,200
RSIF,26_optdigits,numerical,0.5035,200
RSIF,26_optdigits,numerical,0.6083,200
RSIF,26_optdigits,numerical,0.681,200
RSIF,26_optdigits,numerical,0.6265,200
RSIF,26_optdigits,numerical,0.6351,200
RSIF,26_optdigits,numerical,0.5874,200
RSIF,26_optdigits,numerical,0.6575,200
RSIF,26_optdigits,numerical,0.6418,200
RSIF,26_optdigits,numerical,0.5528,200
RSIF,26_optdigits,numerical,0.5884,300
RSIF,26_optdigits,numerical,0.5357,300
RSIF,26_optdigits,numerical,0.6315,300
RSIF,26_optdigits,numerical,0.6718,300
RSIF,26_optdigits,numerical,0.638,300
RSIF,26_optdigits,numerical,0.6398,300
RSIF,26_optdigits,numerical,0.5977,300
RSIF,26_optdigits,numerical,0.6527,300
RSIF,26_optdigits,numerical,0.654,300
RSIF,26_optdigits,numerical,0.6019,300
RSIF,COX2,graph,0.71,1
RSIF,COX2,graph,0.4818,1
RSIF,COX2,graph,0.7364,1
RSIF,COX2,graph,0.6218,1
RSIF,COX2,graph,0.5427,1
RSIF,COX2,graph,0.7882,1
RSIF,COX2,graph,0.6236,1
RSIF,COX2,graph,0.4945,1
RSIF,COX2,graph,0.5045,1
RSIF,COX2,graph,0.4209,1
RSIF,COX2,graph,0.3855,5
RSIF,COX2,graph,0.4164,5
RSIF,COX2,graph,0.6945,5
RSIF,COX2,graph,0.4455,5
RSIF,COX2,graph,0.4182,5
RSIF,COX2,graph,0.4582,5
RSIF,COX2,graph,0.6127,5
RSIF,COX2,graph,0.3927,5
RSIF,COX2,graph,0.5127,5
RSIF,COX2,graph,0.5536,5
RSIF,COX2,graph,0.5891,10
RSIF,COX2,graph,0.4364,10
RSIF,COX2,graph,0.6764,10
RSIF,COX2,graph,0.6455,10
RSIF,COX2,graph,0.4782,10
RSIF,COX2,graph,0.44,10
RSIF,COX2,graph,0.6927,10
RSIF,COX2,graph,0.5345,10
RSIF,COX2,graph,0.5127,10
RSIF,COX2,graph,0.52,10
RSIF,COX2,graph,0.7127,25
RSIF,COX2,graph,0.4382,25
RSIF,COX2,graph,0.5564,25
RSIF,COX2,graph,0.6455,25
RSIF,COX2,graph,0.4873,25
RSIF,COX2,graph,0.4927,25
RSIF,COX2,graph,0.6855,25
RSIF,COX2,graph,0.4164,25
RSIF,COX2,graph,0.6345,25
RSIF,COX2,graph,0.5491,25
RSIF,COX2,graph,0.6455,50
RSIF,COX2,graph,0.4364,50
RSIF,COX2,graph,0.5345,50
RSIF,COX2,graph,0.6764,50
RSIF,COX2,graph,0.4618,50
RSIF,COX2,graph,0.5182,50
RSIF,COX2,graph,0.7127,50
RSIF,COX2,graph,0.5455,50
RSIF,COX2,graph,0.6709,50
RSIF,COX2,graph,0.4927,50
RSIF,COX2,graph,0.6564,100
RSIF,COX2,graph,0.4855,100
RSIF,COX2,graph,0.6473,100
RSIF,COX2,graph,0.6291,100
RSIF,COX2,graph,0.5818,100
RSIF,COX2,graph,0.5745,100
RSIF,COX2,graph,0.7182,100
RSIF,COX2,graph,0.4709,100
RSIF,COX2,graph,0.6418,100
RSIF,COX2,graph,0.5382,100
RSIF,COX2,graph,0.6436,200
RSIF,COX2,graph,0.4091,200
RSIF,COX2,graph,0.5418,200
RSIF,COX2,graph,0.62,200
RSIF,COX2,graph,0.5309,200
RSIF,COX2,graph,0.5909,200
RSIF,COX2,graph,0.6909,200
RSIF,COX2,graph,0.5255,200
RSIF,COX2,graph,0.64,200
RSIF,COX2,graph,0.5127,200
RSIF,COX2,graph,0.6018,300
RSIF,COX2,graph,0.4782,300
RSIF,COX2,graph,0.6218,300
RSIF,COX2,graph,0.6164,300
RSIF,COX2,graph,0.54,300
RSIF,COX2,graph,0.5564,300
RSIF,COX2,graph,0.6527,300
RSIF,COX2,graph,0.5182,300
RSIF,COX2,graph,0.6909,300
RSIF,COX2,graph,0.5218,300
RSIF,BZR,graph,0.5208,1
RSIF,BZR,graph,0.6521,1
RSIF,BZR,graph,0.6094,1
RSIF,BZR,graph,0.8104,1
RSIF,BZR,graph,0.5583,1
RSIF,BZR,graph,0.5854,1
RSIF,BZR,graph,0.5698,1
RSIF,BZR,graph,0.6521,1
RSIF,BZR,graph,0.5271,1
RSIF,BZR,graph,0.5948,1
RSIF,BZR,graph,0.4521,5
RSIF,BZR,graph,0.5927,5
RSIF,BZR,graph,0.751,5
RSIF,BZR,graph,0.9583,5
RSIF,BZR,graph,0.5823,5
RSIF,BZR,graph,0.8365,5
RSIF,BZR,graph,0.8562,5
RSIF,BZR,graph,0.7042,5
RSIF,BZR,graph,0.6812,5
RSIF,BZR,graph,0.6594,5
RSIF,BZR,graph,0.5833,10
RSIF,BZR,graph,0.6125,10
RSIF,BZR,graph,0.5333,10
RSIF,BZR,graph,0.875,10
RSIF,BZR,graph,0.5312,10
RSIF,BZR,graph,0.8083,10
RSIF,BZR,graph,0.8354,10
RSIF,BZR,graph,0.7188,10
RSIF,BZR,graph,0.7875,10
RSIF,BZR,graph,0.6854,10
RSIF,BZR,graph,0.7188,25
RSIF,BZR,graph,0.7521,25
RSIF,BZR,graph,0.6375,25
RSIF,BZR,graph,0.8854,25
RSIF,BZR,graph,0.5229,25
RSIF,BZR,graph,0.7354,25
RSIF,BZR,graph,0.6854,25
RSIF,BZR,graph,0.7688,25
RSIF,BZR,graph,0.7625,25
RSIF,BZR,graph,0.6458,25
RSIF,BZR,graph,0.7583,50
RSIF,BZR,graph,0.6729,50
RSIF,BZR,graph,0.7167,50
RSIF,BZR,graph,0.8604,50
RSIF,BZR,graph,0.6,50
RSIF,BZR,graph,0.775,50
RSIF,BZR,graph,0.8042,50
RSIF,BZR,graph,0.7833,50
RSIF,BZR,graph,0.7854,50
RSIF,BZR,graph,0.5979,50
RSIF,BZR,graph,0.6833,100
RSIF,BZR,graph,0.6938,100
RSIF,BZR,graph,0.7271,100
RSIF,BZR,graph,0.8854,100
RSIF,BZR,graph,0.6417,100
RSIF,BZR,graph,0.8562,100
RSIF,BZR,graph,0.8688,100
RSIF,BZR,graph,0.7375,100
RSIF,BZR,graph,0.6896,100
RSIF,BZR,graph,0.6438,100
RSIF,BZR,graph,0.75,200
RSIF,BZR,graph,0.6896,200
RSIF,BZR,graph,0.6625,200
RSIF,BZR,graph,0.8271,200
RSIF,BZR,graph,0.5938,200
RSIF,BZR,graph,0.8042,200
RSIF,BZR,graph,0.7854,200
RSIF,BZR,graph,0.8271,200
RSIF,BZR,graph,0.7438,200
RSIF,BZR,graph,0.6708,200
RSIF,BZR,graph,0.7313,300
RSIF,BZR,graph,0.7146,300
RSIF,BZR,graph,0.7167,300
RSIF,BZR,graph,0.8979,300
RSIF,BZR,graph,0.6271,300
RSIF,BZR,graph,0.8646,300
RSIF,BZR,graph,0.7604,300
RSIF,BZR,graph,0.7729,300
RSIF,BZR,graph,0.7292,300
RSIF,BZR,graph,0.5979,300
RSIF,DHFR,graph,0.3381,1
RSIF,DHFR,graph,0.2081,1
RSIF,DHFR,graph,0.5606,1
RSIF,DHFR,graph,0.5087,1
RSIF,DHFR,graph,0.3494,1
RSIF,DHFR,graph,0.628,1
RSIF,DHFR,graph,0.4347,1
RSIF,DHFR,graph,0.6506,1
RSIF,DHFR,graph,0.724,1
RSIF,DHFR,graph,0.483,1
RSIF,DHFR,graph,0.6511,5
RSIF,DHFR,graph,0.464,5
RSIF,DHFR,graph,0.4013,5
RSIF,DHFR,graph,0.5627,5
RSIF,DHFR,graph,0.259,5
RSIF,DHFR,graph,0.5832,5
RSIF,DHFR,graph,0.4985,5
RSIF,DHFR,graph,0.5103,5
RSIF,DHFR,graph,0.7276,5
RSIF,DHFR,graph,0.6511,5
RSIF,DHFR,graph,0.6835,10
RSIF,DHFR,graph,0.3638,10
RSIF,DHFR,graph,0.4728,10
RSIF,DHFR,graph,0.5673,10
RSIF,DHFR,graph,0.3119,10
RSIF,DHFR,graph,0.4132,10
RSIF,DHFR,graph,0.4661,10
RSIF,DHFR,graph,0.4666,10
RSIF,DHFR,graph,0.6146,10
RSIF,DHFR,graph,0.6151,10
RSIF,DHFR,graph,0.5971,25
RSIF,DHFR,graph,0.2713,25
RSIF,DHFR,graph,0.3936,25
RSIF,DHFR,graph,0.5221,25
RSIF,DHFR,graph,0.296,25
RSIF,DHFR,graph,0.5242,25
RSIF,DHFR,graph,0.4178,25
RSIF,DHFR,graph,0.5714,25
RSIF,DHFR,graph,0.4532,25
RSIF,DHFR,graph,0.6012,25
RSIF,DHFR,graph,0.5663,50
RSIF,DHFR,graph,0.3258,50
RSIF,DHFR,graph,0.4861,50
RSIF,DHFR,graph,0.5026,50
RSIF,DHFR,graph,0.2652,50
RSIF,DHFR,graph,0.443,50
RSIF,DHFR,graph,0.4435,50
RSIF,DHFR,graph,0.409,50
RSIF,DHFR,graph,0.4851,50
RSIF,DHFR,graph,0.557,50
RSIF,DHFR,graph,0.4635,100
RSIF,DHFR,graph,0.3823,100
RSIF,DHFR,graph,0.4594,100
RSIF,DHFR,graph,0.5005,100
RSIF,DHFR,graph,0.258,100
RSIF,DHFR,graph,0.48,100
RSIF,DHFR,graph,0.4784,100
RSIF,DHFR,graph,0.5098,100
RSIF,DHFR,graph,0.4584,100
RSIF,DHFR,graph,0.6043,100
RSIF,DHFR,graph,0.5252,200
RSIF,DHFR,graph,0.334,200
RSIF,DHFR,graph,0.4872,200
RSIF,DHFR,graph,0.5632,200
RSIF,DHFR,graph,0.2734,200
RSIF,DHFR,graph,0.4943,200
RSIF,DHFR,graph,0.4723,200
RSIF,DHFR,graph,0.4687,200
RSIF,DHFR,graph,0.5108,200
RSIF,DHFR,graph,0.594,200
RSIF,DHFR,graph,0.5375,300
RSIF,DHFR,graph,0.333,300
RSIF,DHFR,graph,0.4687,300
RSIF,DHFR,graph,0.52,300
RSIF,DHFR,graph,0.2497,300
RSIF,DHFR,graph,0.4964,300
RSIF,DHFR,graph,0.4764,300
RSIF,DHFR,graph,0.4676,300
RSIF,DHFR,graph,0.4851,300
RSIF,DHFR,graph,0.6146,300
RSIF,ad_nominal,binary,0.5802,1
RSIF,ad_nominal,binary,0.5382,1
RSIF,ad_nominal,binary,0.646,1
RSIF,ad_nominal,binary,0.5058,1
RSIF,ad_nominal,binary,0.5158,1
RSIF,ad_nominal,binary,0.7883,1
RSIF,ad_nominal,binary,0.4966,1
RSIF,ad_nominal,binary,0.7089,1
RSIF,ad_nominal,binary,0.7181,1
RSIF,ad_nominal,binary,0.5404,1
RSIF,ad_nominal,binary,0.7532,5
RSIF,ad_nominal,binary,0.4714,5
RSIF,ad_nominal,binary,0.7526,5
RSIF,ad_nominal,binary,0.6508,5
RSIF,ad_nominal,binary,0.5424,5
RSIF,ad_nominal,binary,0.6203,5
RSIF,ad_nominal,binary,0.5762,5
RSIF,ad_nominal,binary,0.5031,5
RSIF,ad_nominal,binary,0.7092,5
RSIF,ad_nominal,binary,0.6863,5
RSIF,ad_nominal,binary,0.7861,10
RSIF,ad_nominal,binary,0.8268,10
RSIF,ad_nominal,binary,0.7478,10
RSIF,ad_nominal,binary,0.705,10
RSIF,ad_nominal,binary,0.7351,10
RSIF,ad_nominal,binary,0.757,10
RSIF,ad_nominal,binary,0.7119,10
RSIF,ad_nominal,binary,0.8009,10
RSIF,ad_nominal,binary,0.7563,10
RSIF,ad_nominal,binary,0.6706,10
RSIF,ad_nominal,binary,0.8141,25
RSIF,ad_nominal,binary,0.7194,25
RSIF,ad_nominal,binary,0.8224,25
RSIF,ad_nominal,binary,0.7276,25
RSIF,ad_nominal,binary,0.8404,25
RSIF,ad_nominal,binary,0.7561,25
RSIF,ad_nominal,binary,0.7321,25
RSIF,ad_nominal,binary,0.8116,25
RSIF,ad_nominal,binary,0.8272,25
RSIF,ad_nominal,binary,0.8082,25
RSIF,ad_nominal,binary,0.7589,50
RSIF,ad_nominal,binary,0.7821,50
RSIF,ad_nominal,binary,0.8199,50
RSIF,ad_nominal,binary,0.7691,50
RSIF,ad_nominal,binary,0.8074,50
RSIF,ad_nominal,binary,0.6843,50
RSIF,ad_nominal,binary,0.7689,50
RSIF,ad_nominal,binary,0.7599,50
RSIF,ad_nominal,binary,0.8047,50
RSIF,ad_nominal,binary,0.77,50
RSIF,ad_nominal,binary,0.8337,100
RSIF,ad_nominal,binary,0.8019,100
RSIF,ad_nominal,binary,0.8072,100
RSIF,ad_nominal,binary,0.7466,100
RSIF,ad_nominal,binary,0.8228,100
RSIF,ad_nominal,binary,0.816,100
RSIF,ad_nominal,binary,0.8187,100
RSIF,ad_nominal,binary,0.8287,100
RSIF,ad_nominal,binary,0.7781,100
RSIF,ad_nominal,binary,0.7692,100
RSIF,ad_nominal,binary,0.8194,200
RSIF,ad_nominal,binary,0.8222,200
RSIF,ad_nominal,binary,0.8164,200
RSIF,ad_nominal,binary,0.7637,200
RSIF,ad_nominal,binary,0.7901,200
RSIF,ad_nominal,binary,0.8183,200
RSIF,ad_nominal,binary,0.8296,200
RSIF,ad_nominal,binary,0.8146,200
RSIF,ad_nominal,binary,0.8264,200
RSIF,ad_nominal,binary,0.7715,200
RSIF,ad_nominal,binary,0.7971,300
RSIF,ad_nominal,binary,0.83,300
RSIF,ad_nominal,binary,0.8123,300
RSIF,ad_nominal,binary,0.7819,300
RSIF,ad_nominal,binary,0.7897,300
RSIF,ad_nominal,binary,0.8034,300
RSIF,ad_nominal,binary,0.8219,300
RSIF,ad_nominal,binary,0.8236,300
RSIF,ad_nominal,binary,0.8298,300
RSIF,ad_nominal,binary,0.7656,300
RSIF,TwoLeadECG,timeseries,0.821,1
RSIF,TwoLeadECG,timeseries,0.8721,1
RSIF,TwoLeadECG,timeseries,0.566,1
RSIF,TwoLeadECG,timeseries,0.661,1
RSIF,TwoLeadECG,timeseries,0.7194,1
RSIF,TwoLeadECG,timeseries,0.6648,1
RSIF,TwoLeadECG,timeseries,0.7098,1
RSIF,TwoLeadECG,timeseries,0.6514,1
RSIF,TwoLeadECG,timeseries,0.6984,1
RSIF,TwoLeadECG,timeseries,0.5956,1
RSIF,TwoLeadECG,timeseries,0.7784,5
RSIF,TwoLeadECG,timeseries,0.8514,5
RSIF,TwoLeadECG,timeseries,0.553,5
RSIF,TwoLeadECG,timeseries,0.7467,5
RSIF,TwoLeadECG,timeseries,0.6365,5
RSIF,TwoLeadECG,timeseries,0.766,5
RSIF,TwoLeadECG,timeseries,0.847,5
RSIF,TwoLeadECG,timeseries,0.6511,5
